sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
3668,30.118,-0.49,1.32,-0.05,-0.05,-1.32,11.52,99.0,-86
3669,30.146,-0.55,1.32,-0.05,0.00,-1.32,11.27,99.0,-86
3670,30.175,-0.61,1.27,0.00,0.00,-1.27,11.27,99.0,-86
3671,30.203,-0.61,1.33,-0.10,-0.05,-1.32,11.27,99.0,-86
3672,30.563,-0.58,1.37,-0.05,0.00,-1.37,11.52,99.1,-86
3673,30.591,-0.65,1.28,-0.10,0.05,-1.27,11.52,99.1,-86
3674,30.620,-0.67,1.32,-0.05,0.00,-1.32,11.52,99.1,-86
3675,30.649,-0.67,1.32,0.00,0.00,-1.32,11.27,99.1,-86
3676,30.677,-0.67,1.32,0.00,0.00,-1.32,11.27,99.1,-86
3677,30.706,-0.64,1.27,-0.05,0.00,-1.27,11.27,99.1,-86
3678,31.065,-0.61,1.32,0.00,0.00,-1.32,11.52,99.2,-86
3679,31.094,-0.65,1.28,-0.10,0.00,-1.27,11.52,99.2,-86
